,IoU,F1,Precision,Recall,TP,TN,FP,FN,Fold,Img_id,Name
22,0.3515512123361441,0.5202188553824624,0.5513857605889139,0.4923868451552372,80295,426958,65329,82778,2,22,pspnet_tu-mobilenetv3_large_150d
23,0.1741368394975639,0.2966210302575643,0.4967024339178225,0.2114463334744535,18979,546371,19231,70779,2,23,pspnet_tu-mobilenetv3_large_150d
24,0.0923315856463911,0.1690541349525357,0.5727220049253947,0.0991622563896761,7907,569723,5899,71831,2,24,pspnet_tu-mobilenetv3_large_150d
25,0.086753641362014,0.1596564999833575,0.5470234927392991,0.0934682636597469,7195,572424,5958,69783,2,25,pspnet_tu-mobilenetv3_large_150d
26,0.227978112665949,0.3713064757660981,0.4725148735746157,0.3058056753233731,30498,521584,34046,69232,2,26,pspnet_tu-mobilenetv3_large_150d
27,0.1679764335188448,0.287636682895682,0.5322089966624332,0.1970732667636411,18019,548089,15838,73414,2,27,pspnet_tu-mobilenetv3_large_150d
28,0.2149291853147255,0.3538135191954393,0.5817089120009965,0.2542186054107016,18681,568443,13433,54803,2,28,pspnet_tu-mobilenetv3_large_150d
29,0.0,0.0,0.0,0.0,0,578532,13014,63814,2,29,pspnet_tu-mobilenetv3_large_150d
30,0.0074489516750814,0.0147877501141792,0.2649270234409553,0.0076061560341324,599,574946,1662,78153,3,30,pspnet_tu-mobilenetv3_large_150d
31,0.286744609268499,0.4456900105942707,0.6024011399066067,0.3536817692371407,42700,506447,28183,78030,3,31,pspnet_tu-mobilenetv3_large_150d
32,0.0205400033129037,0.0402532056484337,0.5986206896551725,0.0208268349449336,868,613101,582,40809,3,32,pspnet_tu-mobilenetv3_large_150d
33,0.043172549571087,0.0827716365597195,0.5670745786192565,0.0446439932379619,2456,598472,1875,52557,3,33,pspnet_tu-mobilenetv3_large_150d
34,0.1434913147496763,0.2509705371589784,0.1683176188129044,0.4931175032025154,21172,507811,104614,21763,3,34,pspnet_tu-mobilenetv3_large_150d
35,0.0002503039404991,0.0005004826082293,0.0077262693156732,0.0002586175047105,7,627394,899,27060,3,35,pspnet_tu-mobilenetv3_large_150d
36,0.0,0.0,0.0,0.0,0,623307,5913,26140,3,36,pspnet_tu-mobilenetv3_large_150d
37,0.2680057083864699,0.4227200344823458,0.3332452381401846,0.5778774387848632,35306,523624,70640,25790,3,37,pspnet_tu-mobilenetv3_large_150d
